concept,doculect,counterpart,cc,inferredCC,db
husband,T-Kaptarhona 5,ʃuː,I,central_asian:husband:3,central_asian
husband,T-Navdî 1,mard̥,L,central_asian:husband:4,central_asian
husband,T-Navdî 2,ʃawhar,J,central_asian:husband:5,central_asian
husband,T-Navdî 3,mard,L,central_asian:husband:4,central_asian
husband,T-Nimich 1,ʃuː,I,central_asian:husband:3,central_asian
husband,T-Nimich 2,mardina,L,central_asian:husband:4,central_asian
husband,T-Nimich 3,ʃawhar,J,central_asian:husband:5,central_asian
husband,T-Nimich 4,mard,L,central_asian:husband:4,central_asian
husband,T-Novmetan 1,ʃʉj,I,central_asian:husband:3,central_asian
husband,T-Novmetan 2,mard,L,central_asian:husband:4,central_asian
husband,T-Nûshor 1,mardak,M,central_asian:husband:4,central_asian
husband,T-Nûshor 2,ʃawhar,J,central_asian:husband:5,central_asian
husband,T-Nûshor 3,ʃʊː,I,central_asian:husband:3,central_asian
husband,T-Rishtan 1,ʃuː,I,central_asian:husband:3,central_asian
husband,T-Rishtan 2,ʃuː,I,central_asian:husband:3,central_asian
husband,T-Rishtan 3,ʃuː,I,central_asian:husband:3,central_asian
husband,T-Shink 1,mard,L,central_asian:husband:4,central_asian
husband,T-Shink 2,mard,L,central_asian:husband:4,central_asian
husband,T-Shink 3,ʃʊj,I,central_asian:husband:3,central_asian
husband,T-Urmetan 1,mardak,M,central_asian:husband:4,central_asian
husband,T-Urmetan 2,mardak,K,central_asian:husband:4,central_asian
husband,T-Urmetan 3,mardak,K,central_asian:husband:4,central_asian
husband,T-Urmetan 4,mardak,K,central_asian:husband:4,central_asian
husband,T-Zarmanak 1,ʃʉj,I,central_asian:husband:3,central_asian
husband,T-Zarmanak 2,ʃʉj,I,central_asian:husband:3,central_asian
husband,U-Hitoy 1,jer,D,central_asian:husband:1,central_asian
husband,U-Hitoy 2,kɪjʊ,A,central_asian:husband:2,central_asian
husband,U-Hitoy 3,kɪjʊ,A,central_asian:husband:2,central_asian
husband,U-Novmetan 3,er,D,central_asian:husband:1,central_asian
husband,U-Soy Mahalla 1,ɛrrɛ,D,central_asian:husband:1,central_asian
husband,U-Soy Mahalla 2,er,D,central_asian:husband:1,central_asian
husband,U-Soy Mahalla 3,er,D,central_asian:husband:1,central_asian
husband,U-Urtoqqishloq 1,jer,D,central_asian:husband:1,central_asian
husband,U-Urtoqqishloq 2,jer,D,central_asian:husband:1,central_asian
husband,U-Urtoqqishloq 3,jer,D,central_asian:husband:1,central_asian
husband,U-Urtoqqishloq 4,jer,D,central_asian:husband:1,central_asian
husband,U-Zarmanak 3,er,D,central_asian:husband:1,central_asian
husband,U-Zarmanak 4,er,D,central_asian:husband:1,central_asian
husband,Y-Dugova 1,vir,N,central_asian:husband:1,central_asian
husband,Y-Dugova 2,vir,N,central_asian:husband:1,central_asian
husband,Y-Safedorak 1,vir,N,central_asian:husband:1,central_asian
husband,Y-Safedorak 2,vir,N,central_asian:husband:1,central_asian
husband,Y-Safedorak 3,vir,N,central_asian:husband:1,central_asian
feather,KK-Halqabad 1,pær,D,central_asian:feather:1,central_asian
feather,KK-Halqabad 2,par,D,central_asian:feather:1,central_asian
feather,KK-Halqabad 3,pær,D,central_asian:feather:1,central_asian
feather,KK-Kokdarya 1,par,D,central_asian:feather:1,central_asian
feather,KK-Kokdarya 2,par,D,central_asian:feather:1,central_asian
feather,KK-Kokdarya 3,par,D,central_asian:feather:1,central_asian
feather,KK-Kokdarya 4,pɛr,D,central_asian:feather:1,central_asian
feather,KK-Shege 1,pær,D,central_asian:feather:1,central_asian
feather,KK-Shege 2,pær,D,central_asian:feather:1,central_asian
feather,KK-Shege 3,pær,D,central_asian:feather:1,central_asian
feather,KK-Shege 4,par,D,central_asian:feather:1,central_asian
feather,Ka-Gazli 1,qanat,A,central_asian:feather:1,central_asian
feather,Ka-Gazli 2,qanat,A,central_asian:feather:1,central_asian
feather,Ka-Gazli 3,pɪrʊ,B,central_asian:feather:1,central_asian
feather,Ka-Gazli 5,mamɔq,C,central_asian:feather:2,central_asian
feather,Ka-Gazli 6,qanat,A,central_asian:feather:1,central_asian
feather,Ka-Raushan 1,pɛr,D,central_asian:feather:1,central_asian
feather,Ka-Raushan 2,pɛr,D,central_asian:feather:1,central_asian
feather,Ka-Raushan 3,qawɔrsɨn,E,central_asian:feather:1,central_asian
feather,Ka-Raushan 4,ʒɪm,F,central_asian:feather:3,central_asian
feather,Ki-Akmuz 1,qanat,A,central_asian:feather:1,central_asian
feather,Ki-Akmuz 2,qanat,A,central_asian:feather:1,central_asian
feather,Ki-Akmuz 3,qanat,A,central_asian:feather:1,central_asian
feather,Ki-Barskoon,qanat,A,central_asian:feather:1,central_asian
feather,Ki-Kulanak 1,qanat,A,central_asian:feather:1,central_asian
feather,Ki-Kulanak 2,qanat,A,central_asian:feather:1,central_asian
feather,Ki-Kulanak 3,qanat,A,central_asian:feather:1,central_asian
feather,Ki-Kulanak 4,pər,D,central_asian:feather:1,central_asian
feather,Ki-Kulanak 5,qanat,A,central_asian:feather:1,central_asian
feather,Ki-Orday 1,pat,D,central_asian:feather:1,central_asian
feather,Ki-Orday 2,pat,D,central_asian:feather:1,central_asian
feather,Ki-Orday 3,pat,D,central_asian:feather:1,central_asian
feather,Ki-Orday 4,pat,D,central_asian:feather:1,central_asian
feather,Ki-Tamga,qanat,A,central_asian:feather:1,central_asian
feather,T-Agalyk,par̯,D,central_asian:feather:1,central_asian
feather,T-Kamangaron 1,pat,D,central_asian:feather:1,central_asian
feather,T-Kamangaron 2,pat,D,central_asian:feather:1,central_asian
feather,T-Kamangaron 3,pʲero,B,central_asian:feather:1,central_asian
feather,T-Kamangaron 4,par,D,central_asian:feather:1,central_asian
feather,T-Kaptarhona 1,par,D,central_asian:feather:1,central_asian
feather,T-Kaptarhona 2,pat,D,central_asian:feather:1,central_asian
feather,T-Kaptarhona 4,pat,D,central_asian:feather:1,central_asian
feather,T-Kaptarhona 5,pat,D,central_asian:feather:1,central_asian
feather,T-Navdî 1,par,D,central_asian:feather:1,central_asian
feather,T-Navdî 2,par,D,central_asian:feather:1,central_asian
feather,T-Navdî 3,qanɔt,A,central_asian:feather:1,central_asian
feather,T-Nimich 1,par,D,central_asian:feather:1,central_asian
feather,T-Nimich 2,par,D,central_asian:feather:1,central_asian
feather,T-Nimich 3,par,D,central_asian:feather:1,central_asian
feather,T-Nimich 4,par,D,central_asian:feather:1,central_asian
feather,T-Novmetan 1,paʃ,D,central_asian:feather:1,central_asian
feather,T-Novmetan 2,par,D,central_asian:feather:1,central_asian
feather,T-Nûshor 1,par,D,central_asian:feather:1,central_asian
feather,T-Nûshor 2,par,D,central_asian:feather:1,central_asian
feather,T-Nûshor 3,par,D,central_asian:feather:1,central_asian
feather,T-Rishtan 1,par,D,central_asian:feather:1,central_asian
feather,T-Rishtan 2,pat,D,central_asian:feather:1,central_asian
feather,T-Rishtan 3,par,D,central_asian:feather:1,central_asian
feather,T-Shink 1,par,D,central_asian:feather:1,central_asian
feather,T-Shink 2,par,D,central_asian:feather:1,central_asian
feather,T-Shink 3,par,D,central_asian:feather:1,central_asian
feather,T-Urmetan 1,par,D,central_asian:feather:1,central_asian
feather,T-Urmetan 3,par,D,central_asian:feather:1,central_asian
feather,T-Zarmanak 1,par,D,central_asian:feather:1,central_asian
feather,T-Zarmanak 2,pat,D,central_asian:feather:1,central_asian
feather,U-Hitoy 1,pær,D,central_asian:feather:1,central_asian
feather,U-Hitoy 2,pær,D,central_asian:feather:1,central_asian
feather,U-Hitoy 3,par,D,central_asian:feather:1,central_asian
feather,U-Soy Mahalla 1,pat,D,central_asian:feather:1,central_asian
feather,U-Soy Mahalla 2,pat,D,central_asian:feather:1,central_asian
feather,U-Soy Mahalla 3,pat,D,central_asian:feather:1,central_asian
feather,U-Urtoqqishloq 1,pat,D,central_asian:feather:1,central_asian
feather,U-Urtoqqishloq 2,pat,D,central_asian:feather:1,central_asian
feather,U-Urtoqqishloq 3,pat,D,central_asian:feather:1,central_asian
feather,U-Urtoqqishloq 4,par,D,central_asian:feather:1,central_asian
feather,U-Zarmanak 3,qanɔt,A,central_asian:feather:1,central_asian
feather,U-Zarmanak 4,pat,D,central_asian:feather:1,central_asian
feather,Y-Dugova 1,qanat,A,central_asian:feather:1,central_asian
feather,Y-Dugova 2,par,D,central_asian:feather:1,central_asian
feather,Y-Safedorak 1,par,D,central_asian:feather:1,central_asian
feather,Y-Safedorak 2,par,D,central_asian:feather:1,central_asian
big,KK-Halqabad 1,ʉlken,A,central_asian:big:2,central_asian
big,KK-Halqabad 2,ʉlken,A,central_asian:big:2,central_asian
big,KK-Halqabad 3,ʉlkøn,A,central_asian:big:2,central_asian
big,KK-Kokdarya 1,ʉlgən,A,central_asian:big:2,central_asian
big,KK-Kokdarya 2,ʉlken,A,central_asian:big:2,central_asian
big,KK-Kokdarya 3,katta,C,central_asian:big:3,central_asian
big,KK-Kokdarya 4,ʉlken,A,central_asian:big:2,central_asian
big,KK-Shege 1,ʉlkən,A,central_asian:big:2,central_asian
big,KK-Shege 2,ʉlkən,A,central_asian:big:2,central_asian
big,KK-Shege 3,ʉlken,A,central_asian:big:2,central_asian
big,KK-Shege 4,ʉlkʲen,A,central_asian:big:2,central_asian
big,Ka-Gazli 1,ʉlkɪn,A,central_asian:big:2,central_asian
big,Ka-Gazli 2,ʉlkɪn,A,central_asian:big:2,central_asian
big,Ka-Gazli 3,ʉlken,A,central_asian:big:2,central_asian
big,Ka-Gazli 4,ʉlken,A,central_asian:big:2,central_asian
big,Ka-Gazli 5,ylken,A,central_asian:big:2,central_asian
big,Ka-Gazli 6,ʉlken,A,central_asian:big:2,central_asian
big,Ka-Gazli 7,ʉlken,A,central_asian:big:2,central_asian
big,Ka-Raushan 1,ʉlkɛn,A,central_asian:big:2,central_asian
big,Ka-Raushan 2,ʉlkɛn,A,central_asian:big:2,central_asian
big,Ka-Raushan 3,ʉlkən,A,central_asian:big:2,central_asian
big,Ka-Raushan 4,ʉlken,A,central_asian:big:2,central_asian
big,Ki-Akmuz 1,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Akmuz 2,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Akmuz 3,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Barskoon,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Kulanak 1,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Kulanak 2,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Kulanak 3,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Kulanak 4,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Kulanak 5,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Orday 1,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Orday 2,katta,C,central_asian:big:3,central_asian
big,Ki-Orday 3,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Orday 4,ʧɔŋ,B,central_asian:big:4,central_asian
big,Ki-Tamga,ʧɔŋ,B,central_asian:big:4,central_asian
big,T-Agalyk,kalɔn,D,central_asian:big:1,central_asian
big,T-Kamangaron 1,kalɔn,D,central_asian:big:1,central_asian
big,T-Kamangaron 2,kalɔn,D,central_asian:big:1,central_asian
big,T-Kamangaron 3,kalɔn,D,central_asian:big:1,central_asian
big,T-Kamangaron 4,kalɔ̴̃n,D,central_asian:big:1,central_asian
big,T-Kaptarhona 1,katta,C,central_asian:big:3,central_asian
big,T-Kaptarhona 2,katta,C,central_asian:big:3,central_asian
big,T-Kaptarhona 3,katta,C,central_asian:big:3,central_asian
big,T-Kaptarhona 4,katta,C,central_asian:big:3,central_asian
big,T-Kaptarhona 5,katta,C,central_asian:big:3,central_asian
big,T-Navdî 1,kalɔn,D,central_asian:big:1,central_asian
big,T-Navdî 2,kalɔn,D,central_asian:big:1,central_asian
big,T-Navdî 3,kalɔn,D,central_asian:big:1,central_asian
big,T-Nimich 1,kalɔn,D,central_asian:big:1,central_asian
big,T-Nimich 2,kalɔn,D,central_asian:big:1,central_asian
big,T-Nimich 3,kalɔn,D,central_asian:big:1,central_asian
big,T-Nimich 4,kalɔn,D,central_asian:big:1,central_asian
big,T-Novmetan 1,kalɔn,D,central_asian:big:1,central_asian
big,T-Novmetan 2,kalɔn,D,central_asian:big:1,central_asian
big,T-Nûshor 1,kalɔn,D,central_asian:big:1,central_asian
big,T-Nûshor 2,kalɔn,D,central_asian:big:1,central_asian
big,T-Nûshor 3,kalɔn,D,central_asian:big:1,central_asian
big,T-Rishtan 1,kalɔn,D,central_asian:big:1,central_asian
big,T-Rishtan 2,kalɔn,D,central_asian:big:1,central_asian
big,T-Rishtan 3,kalɔn,D,central_asian:big:1,central_asian
big,T-Shink 1,bisjɔr,E,central_asian:big:5,central_asian
big,T-Shink 2,kalɔn,D,central_asian:big:1,central_asian
big,T-Shink 3,kalɔn,D,central_asian:big:1,central_asian
big,T-Urmetan 1,kalɔn,D,central_asian:big:1,central_asian
big,T-Urmetan 2,kalɔn,D,central_asian:big:1,central_asian
big,T-Urmetan 3,kalɔn,D,central_asian:big:1,central_asian
big,T-Urmetan 4,bisjɔr,E,central_asian:big:5,central_asian
big,T-Zarmanak 1,kalɔn,D,central_asian:big:1,central_asian
big,T-Zarmanak 2,kalɔn,D,central_asian:big:1,central_asian
big,U-Hitoy 1,ʉlkən,A,central_asian:big:2,central_asian
big,U-Hitoy 2,ʉlken,A,central_asian:big:2,central_asian
big,U-Hitoy 3,ʉlkɛn,A,central_asian:big:2,central_asian
big,U-Novmetan 3,qapta,C,central_asian:big:3,central_asian
big,U-Soy Mahalla 1,katta,C,central_asian:big:3,central_asian
big,U-Soy Mahalla 2,katta,C,central_asian:big:3,central_asian
big,U-Soy Mahalla 3,katta,C,central_asian:big:3,central_asian
big,U-Urtoqqishloq 1,katta,C,central_asian:big:3,central_asian
big,U-Urtoqqishloq 2,katta,C,central_asian:big:3,central_asian
big,U-Urtoqqishloq 3,katta,C,central_asian:big:3,central_asian
big,U-Urtoqqishloq 4,katta,C,central_asian:big:3,central_asian
big,U-Zarmanak 3,qapta,C,central_asian:big:3,central_asian
big,U-Zarmanak 4,qapta,C,central_asian:big:3,central_asian
big,Y-Dugova 1,kalɔn,D,central_asian:big:1,central_asian
big,Y-Dugova 2,katta,C,central_asian:big:3,central_asian
big,Y-Safedorak 1,katta,C,central_asian:big:3,central_asian
big,Y-Safedorak 2,katta,C,central_asian:big:3,central_asian
big,Y-Safedorak 3,katta,C,central_asian:big:3,central_asian
long,KK-Halqabad 2,uzaq,A,central_asian:long:1,central_asian
long,KK-Halqabad 3,uzaq,A,central_asian:long:1,central_asian
long,KK-Kokdarya 1,uzaq,A,central_asian:long:1,central_asian
long,KK-Kokdarya 2,ʊzaq,A,central_asian:long:1,central_asian
long,KK-Kokdarya 3,uzaq,A,central_asian:long:1,central_asian
long,KK-Kokdarya 4,uzaq,A,central_asian:long:1,central_asian
long,KK-Shege 1,uzaq,A,central_asian:long:1,central_asian
long,KK-Shege 2,uzaq,A,central_asian:long:1,central_asian
long,KK-Shege 3,uzaq,A,central_asian:long:1,central_asian
long,KK-Shege 4,ʊzaq,A,central_asian:long:1,central_asian
long,Ka-Gazli 1,ɔzaq,A,central_asian:long:1,central_asian
long,Ka-Gazli 2,ʉzaq,A,central_asian:long:1,central_asian
long,Ka-Gazli 3,kwøwaxə,B,central_asian:long:10,central_asian
long,Ka-Gazli 4,ʉzaq,A,central_asian:long:1,central_asian
long,Ka-Gazli 5,ɔzaq,A,central_asian:long:1,central_asian
long,Ka-Gazli 6,ɔzaq,A,central_asian:long:1,central_asian
long,Ka-Gazli 7,købrik,C,central_asian:long:5,central_asian
long,Ka-Raushan 1,uzaq,A,central_asian:long:1,central_asian
long,Ka-Raushan 2,uzaq,A,central_asian:long:1,central_asian
long,Ka-Raushan 3,alɨs,D,central_asian:long:4,central_asian
long,Ka-Raushan 4,uzaq,A,central_asian:long:1,central_asian
long,Ki-Akmuz 1,uzɒq,A,central_asian:long:1,central_asian
long,Ki-Akmuz 2,uzɒq,A,central_asian:long:1,central_asian
long,Ki-Akmuz 3,køpkø,E,central_asian:long:5,central_asian
long,Ki-Barskoon,uzɒq,A,central_asian:long:1,central_asian
long,Ki-Kulanak 1,uzɒq,A,central_asian:long:1,central_asian
long,Ki-Kulanak 2,uzɒq,A,central_asian:long:1,central_asian
long,Ki-Kulanak 3,uzɒχ,A,central_asian:long:1,central_asian
long,Ki-Kulanak 4,uzɒq,A,central_asian:long:1,central_asian
long,Ki-Kulanak 5,uzɔʁ,A,central_asian:long:1,central_asian
long,Ki-Orday 1,uzɒq,A,central_asian:long:1,central_asian
long,Ki-Orday 2,uzɒq,A,central_asian:long:1,central_asian
long,Ki-Orday 3,alɨs,D,central_asian:long:4,central_asian
long,Ki-Orday 4,alɨs,D,central_asian:long:4,central_asian
long,Ki-Tamga,uzɒq,A,central_asian:long:1,central_asian
long,T-Agalyk,mudat,H,central_asian:long:7,central_asian
long,T-Kamangaron 1,dur,I,central_asian:long:2,central_asian
long,T-Kamangaron 2,dur,I,central_asian:long:2,central_asian
long,T-Kamangaron 3,dur,I,central_asian:long:2,central_asian
long,T-Kamangaron 4,darɔxt,J,central_asian:long:2,central_asian
long,T-Kaptarhona 1,dərɔz,J,central_asian:long:2,central_asian
long,T-Kaptarhona 2,dur,I,central_asian:long:2,central_asian
long,T-Kaptarhona 3,dur,I,central_asian:long:2,central_asian
long,T-Kaptarhona 4,dur,I,central_asian:long:2,central_asian
long,T-Kaptarhona 5,dur,I,central_asian:long:2,central_asian
long,T-Navdî 1,darɔz,J,central_asian:long:2,central_asian
long,T-Navdî 2,bisjɔr,K,central_asian:long:3,central_asian
long,T-Navdî 3,darɔz,J,central_asian:long:2,central_asian
long,T-Nimich 1,bisjɔr,K,central_asian:long:3,central_asian
long,T-Nimich 2,bisjɔr,K,central_asian:long:3,central_asian
long,T-Nimich 3,darɔz̥,J,central_asian:long:2,central_asian
long,T-Nimich 4,darɔz̥,J,central_asian:long:2,central_asian
long,T-Novmetan 1,mʉl,L,central_asian:long:7,central_asian
long,T-Novmetan 2,mʉlvaxt,L,central_asian:long:7,central_asian
long,T-Nûshor 1,darɔz,J,central_asian:long:2,central_asian
long,T-Nûshor 2,bisjɔr,K,central_asian:long:3,central_asian
long,T-Nûshor 3,drɔz,J,central_asian:long:2,central_asian
long,T-Rishtan 1,dur,I,central_asian:long:2,central_asian
long,T-Rishtan 3,dur,I,central_asian:long:2,central_asian
long,T-Shink 1,bisjɔr,K,central_asian:long:3,central_asian
long,T-Shink 2,dur,I,central_asian:long:2,central_asian
long,T-Shink 3,dur,I,central_asian:long:2,central_asian
long,T-Urmetan 1,darɔz̥,J,central_asian:long:2,central_asian
long,T-Urmetan 3,davɔmnɔk,O,central_asian:long:9,central_asian
long,T-Urmetan 4,bisjɔr,K,central_asian:long:3,central_asian
long,T-Zarmanak 1,dur,I,central_asian:long:2,central_asian
long,T-Zarmanak 2,dur,I,central_asian:long:2,central_asian
long,U-Hitoy 1,uzaq,A,central_asian:long:1,central_asian
long,U-Hitoy 2,ʊzaq,A,central_asian:long:1,central_asian
long,U-Novmetan 3,uzɔq,A,central_asian:long:1,central_asian
long,U-Soy Mahalla 2,uzɔq,A,central_asian:long:1,central_asian
long,U-Soy Mahalla 3,uzaq,A,central_asian:long:1,central_asian
long,U-Urtoqqishloq 1,uzɔqtan,A,central_asian:long:1,central_asian
long,U-Urtoqqishloq 2,uzɒq,A,central_asian:long:1,central_asian
long,U-Urtoqqishloq 3,uzɔq,A,central_asian:long:1,central_asian
long,U-Urtoqqishloq 4,uzaq,A,central_asian:long:1,central_asian
long,U-Zarmanak 3,uzɔq,A,central_asian:long:1,central_asian
long,U-Zarmanak 4,uzɔq,A,central_asian:long:1,central_asian
long,Y-Dugova 1,darɔz,J,central_asian:long:2,central_asian
long,Y-Dugova 2,ɣer,M,central_asian:long:6,central_asian
long,Y-Safedorak 1,ɣer,M,central_asian:long:6,central_asian
long,Y-Safedorak 2,ɣɪːr,M,central_asian:long:6,central_asian
long,Y-Safedorak 3,dirʊ van,N,central_asian:long:8,central_asian
bark,KK-Halqabad 1,qaβɨq,A,central_asian:bark:2,central_asian
bark,KK-Halqabad 2,qaβɨq,A,central_asian:bark:2,central_asian
bark,KK-Halqabad 3,qabɨq,A,central_asian:bark:2,central_asian
bark,KK-Kokdarya 1,qaβʊq,A,central_asian:bark:2,central_asian
bark,KK-Kokdarya 2,qabɨq,A,central_asian:bark:2,central_asian
bark,KK-Kokdarya 3,qaβɨq,A,central_asian:bark:2,central_asian
bark,KK-Kokdarya 4,qabɨq,A,central_asian:bark:2,central_asian
bark,KK-Shege 1,qaβɨq,A,central_asian:bark:2,central_asian
bark,KK-Shege 2,qaβɨq,A,central_asian:bark:2,central_asian
bark,KK-Shege 3,qaβɨq,A,central_asian:bark:2,central_asian
bark,KK-Shege 4,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ka-Gazli 2,qabɜq,A,central_asian:bark:2,central_asian
bark,Ka-Gazli 5,qabɜq,A,central_asian:bark:2,central_asian
bark,Ka-Gazli 6,qabɜq,A,central_asian:bark:2,central_asian
bark,Ka-Raushan 1,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ka-Raushan 2,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ka-Raushan 3,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ka-Raushan 4,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ki-Akmuz 1,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ki-Akmuz 2,butaq,D,central_asian:bark:3,central_asian
bark,Ki-Akmuz 3,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ki-Barskoon,qaβʊq,A,central_asian:bark:2,central_asian
bark,Ki-Kulanak 1,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ki-Kulanak 2,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ki-Kulanak 3,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ki-Kulanak 4,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ki-Kulanak 5,qaβɨq,A,central_asian:bark:2,central_asian
bark,Ki-Orday 1,pustlɔq,B,central_asian:bark:1,central_asian
bark,Ki-Orday 2,qɒβɔq,A,central_asian:bark:2,central_asian
bark,Ki-Orday 3,qabɨq,A,central_asian:bark:2,central_asian
bark,Ki-Orday 4,pʊstlɔq,B,central_asian:bark:1,central_asian
bark,Ki-Tamga,qaβɨq,A,central_asian:bark:2,central_asian
bark,T-Agalyk,pustlɔq,B,central_asian:bark:1,central_asian
bark,T-Kamangaron 1,pøst,C,central_asian:bark:1,central_asian
bark,T-Kamangaron 2,pøstlɒq,B,central_asian:bark:1,central_asian
bark,T-Kamangaron 4,pøstlɔq,B,central_asian:bark:1,central_asian
bark,T-Kaptarhona 1,puslɒq,B,central_asian:bark:1,central_asian
bark,T-Kaptarhona 2,puslɔq,B,central_asian:bark:1,central_asian
